id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
945031,"June 02, 2012 13:18",2012-06-02,2012-06-02 01:18:00 UTC,Wellington,57560,steveattwood,2012-09-26 08:29:19 UTC,2017-03-03 01:55:14 UTC,research,CC-BY,http://naturewatch.org.nz/observations/342157,https://static.inaturalist.org/photos/1181920/medium.jpg?1444476772,,"Canterbury, Arthurs Pass, Petroica macrocephala macrocephala, Petroica, South Island tomtit, tomtit, miromiro","Miromiro - Tomtit - Macrocephala
There are five species of this bird, each restricted to an island and its outlying islands; North Island tomtit, toitoi, South Island tomtit, macrocephala, Chatham Island tomtit, chathamensis, Snares Island tomtit, dannefaerdi, and Auckland Island tomtit, marrineri.

The Miromiro, while tiny in size, played an important role in old Maori rituals, from birth to death. Like the bat, fantail and morepork, appearance of this bird unexpectedly inside a house was regarded as an aitua, omen of misfortune. It was a medium to the gods. The verb “miro” or “mimiro”, perhaps gives a key to the import of the bird’s name, for it means “to twist or twirl rapidly”, “to move quickly”. Its sharp sight in seeking out insects and grubs is recalled in the saying about an observant person, he karu miromiro,a tomtit’s eye. It can spot an insect 10 metres away.
The bird was nicknamed torotoro, or scout by Maori for its habit of appearing from nowhere in the forest. It was the first to settle on the water troughs with snares attached to them, a scout for the pigeons coming to drink. Then there was its habit of scratching the ground over which an enemy had walked. This was a telltale sign to the warrior looking for footprints of his foe.
In the battle between the land and sea birds in ancient times the Miromiro had a special job too, as torotoro for the land birds, to keep watch on the movements of the enemy. It was considered best suited because of its keen and quick vision, its ability to move rapidly but secretly.
In the legend of Maui (Maui–Potiki) who followed his mother Taranga to the underworld, the Matata, Bay of Plenty, version of the myth says that Maui showed himself to the people of the underworld as Miromiro, not as a pigeon. He perched on the crescent-shaped end of a ko, or digging stick, and sang a planting song mentioning his own name and those of his brothers and sisters.
Ever after that event the crescent–shaped part of the ko has been called a whakataumiromiro, and the Miromiro known as “one of Maui’s birds”. Indeed it accompanied Maui to his fatal meeting with the death–dealing Hinenuitepo. Thereafter, Maui manifested himself to man in the form of the Miromiro. It’s voice was Maui’s voice. His spirit lived on in the bird even though his bodily form may have perished.",1,0,false,,"Arthur's Pass, Canterbury, New Zealand",-42.947439,171.567306,,,,false,,,South Island Tomtit,Petroica macrocephala macrocephala,South Island Tomtit,Aves,413508
945033,"June 02, 2012 13:18",2012-06-02,2012-06-02 01:18:00 UTC,Wellington,57560,steveattwood,2012-09-26 08:29:20 UTC,2017-03-03 01:55:15 UTC,research,CC-BY,http://naturewatch.org.nz/observations/342159,https://static.inaturalist.org/photos/1181922/medium.jpg?1499368634,,"Canterbury, Arthurs Pass, Petroica macrocephala macrocephala, Petroica, South Island tomtit, tomtit, miromiro","Miromiro - Tomtit - Macrocephala
There are five species of this bird, each restricted to an island and its outlying islands; North Island tomtit, toitoi, South Island tomtit, macrocephala, Chatham Island tomtit, chathamensis, Snares Island tomtit, dannefaerdi, and Auckland Island tomtit, marrineri.

The Miromiro, while tiny in size, played an important role in old Maori rituals, from birth to death. Like the bat, fantail and morepork, appearance of this bird unexpectedly inside a house was regarded as an aitua, omen of misfortune. It was a medium to the gods. The verb “miro” or “mimiro”, perhaps gives a key to the import of the bird’s name, for it means “to twist or twirl rapidly”, “to move quickly”. Its sharp sight in seeking out insects and grubs is recalled in the saying about an observant person, he karu miromiro,a tomtit’s eye. It can spot an insect 10 metres away.
The bird was nicknamed torotoro, or scout by Maori for its habit of appearing from nowhere in the forest. It was the first to settle on the water troughs with snares attached to them, a scout for the pigeons coming to drink. Then there was its habit of scratching the ground over which an enemy had walked. This was a telltale sign to the warrior looking for footprints of his foe.
In the battle between the land and sea birds in ancient times the Miromiro had a special job too, as torotoro for the land birds, to keep watch on the movements of the enemy. It was considered best suited because of its keen and quick vision, its ability to move rapidly but secretly.
In the legend of Maui (Maui–Potiki) who followed his mother Taranga to the underworld, the Matata, Bay of Plenty, version of the myth says that Maui showed himself to the people of the underworld as Miromiro, not as a pigeon. He perched on the crescent-shaped end of a ko, or digging stick, and sang a planting song mentioning his own name and those of his brothers and sisters.
Ever after that event the crescent–shaped part of the ko has been called a whakataumiromiro, and the Miromiro known as “one of Maui’s birds”. Indeed it accompanied Maui to his fatal meeting with the death–dealing Hinenuitepo. Thereafter, Maui manifested himself to man in the form of the Miromiro. It’s voice was Maui’s voice. His spirit lived on in the bird even though his bodily form may have perished.",1,0,false,,"Arthur's Pass, Canterbury, New Zealand",-42.947439,171.567306,,,,false,,,South Island Tomtit,Petroica macrocephala macrocephala,South Island Tomtit,Aves,413508
949582,2013-01-02,2013-01-02,,Auckland,5302,meurkc,2013-01-13 05:02:05 UTC,2017-07-04 01:05:19 UTC,casual,CC-BY-SA,http://naturewatch.org.nz/observations/346925,https://static.inaturalist.org/photos/1202752/medium.?1413268388,,"",dog footprints; on beach,1,0,true,,"Horseshoe Bay, Stewart Island, NZ",-46.8742565255,168.1267169423,25,,,false,,,Dog,Canis familiaris,Domestic Dog,Mammalia,47144
953521,Sat Mar 02 2013 17:01:11 GMT+1300 (NZDT),2013-03-02,2013-03-02 04:01:11 UTC,Wellington,1115,jon_sullivan,2013-03-02 07:11:04 UTC,2018-01-03 21:31:15 UTC,needs_id,CC-BY,http://naturewatch.org.nz/observations/351250,https://static.inaturalist.org/photos/1205678/medium.?1413276272,,"",Fresh footprints in mud on the riverbed.,1,0,false,,"Arthurs Pass, Arthur's Pass National Park, NZ-CA-SY, NZ-CA, NZ",-42.986478,171.744725,5,,,false,,,Deer,Cervidae,Deer,Mammalia,42158
953714,"March 11, 2007 11:07",2007-03-11,2007-03-10 22:07:00 UTC,Auckland,1115,jon_sullivan,2013-03-03 23:24:14 UTC,2020-09-25 04:47:30 UTC,research,CC-BY,http://naturewatch.org.nz/observations/351449,https://static.inaturalist.org/photos/1185893/medium.jpg?1444501232,,"beach, footprints","Footprints in the beach sand of  little blue penguin, identified by Kerry-Jayne Wilson and Laura Molles.",1,0,false,,"Tumbledown Bay, Banks Peninsula, Canterbury, New Zealand",-43.853279,172.769817,10,,open,false,,"",Little Blue Penguin,Eudyptula minor,Little Penguin,Aves,3817
956625,Sat Oct 04 2014 17:02:11 GMT-0700 (PDT),2014-10-04,2014-10-05 00:02:11 UTC,Pacific Time (US & Canada),39672,sharonn,2014-10-13 06:17:39 UTC,2018-06-27 14:35:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/956625,https://static.inaturalist.org/photos/1177819/medium.jpg?1413181065,,"",Can anyone identify this animal footprint? ,3,0,false,3,,,,500,private,,true,,,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
958611,2013-02-23,2013-02-23,,Auckland,16490,tony_wills,2013-04-09 11:00:07 UTC,2018-06-16 11:34:23 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/356561,https://static.inaturalist.org/photos/1209954/medium.?1413287324,,footprint,"Humanoid footprint, immature specimen.",2,0,true,,"Lyall Bay beach, Wellington",-41.332085,174.791769,15,,open,false,,"",Human,Homo sapiens,Human,Mammalia,43584
958612,2007-01-07,2007-01-07,,Auckland,16490,tony_wills,2013-04-09 11:04:31 UTC,2018-06-07 00:54:39 UTC,needs_id,CC-BY,http://naturewatch.org.nz/observations/356562,https://static.inaturalist.org/photos/1209955/medium.?1413287322,,footprint,Footprint of ?,0,0,false,,"Parade ground, Wrights Hill, Wellington",-41.2990319286,174.7371121026,40,,,false,,"",Common Brushtail Possum,Trichosurus vulpecula,Common Brushtail Possum,Mammalia,42808
958613,2007-04-20,2007-04-20,,Auckland,16490,tony_wills,2013-04-09 11:21:20 UTC,2020-09-25 04:46:55 UTC,needs_id,CC-BY,http://naturewatch.org.nz/observations/356563,https://static.inaturalist.org/photos/1209956/medium.?1413287328,,footprint,Bird footprints.,1,0,false,,"Outer boundary fenceline track, Zealandia, Wellington",-41.3121725742,174.7319902801,75,,,false,,"",Birds,Passeriformes,Perching Birds,Aves,7251
958614,2011-08-16,2011-08-16,,Auckland,16490,tony_wills,2013-04-09 11:28:21 UTC,2016-08-24 02:35:37 UTC,research,CC-BY,http://naturewatch.org.nz/observations/356564,https://static.inaturalist.org/photos/1209957/medium.?1413287330,,footprint,Where has all the grass gone? - aka wandering rabbit tracks in the snow.,1,0,false,,"Parade ground, Wrights Hill, Wellington",-41.299289858,174.7365542031,20,,open,false,,"",European Rabbit,Oryctolagus cuniculus,European Rabbit,Mammalia,43151
958615,2011-08-16,2011-08-16,,Auckland,16490,tony_wills,2013-04-09 12:11:07 UTC,2017-07-03 10:36:04 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/356565,https://static.inaturalist.org/photos/1209958/medium.?1413287331,,footprint,"Unknown animal footprint, maybe exaggerated by melting snow.",1,0,true,,"Wright's Hill, Karori, Wellington",-41.2959656947,174.7409230471,50,,,false,,"",Domestic Dog,Canis familiaris,Domestic Dog,Mammalia,47144
958616,2011-08-16,2011-08-16,,Auckland,16490,tony_wills,2013-04-09 12:20:19 UTC,2016-08-24 02:35:53 UTC,research,CC-BY,http://naturewatch.org.nz/observations/356566,https://static.inaturalist.org/photos/1209959/medium.?1413287331,,"scat, footprint",Rabbit droppings and urine on rabbit footprints in snow.,1,0,false,,"Parade ground, Wrights Hill, Wellington",-41.299096411,174.7366829492,50,,open,false,,"",European Rabbit,Oryctolagus cuniculus,European Rabbit,Mammalia,43151
958629,2011-08-16,2011-08-16,,Auckland,16490,tony_wills,2013-04-09 20:51:11 UTC,2017-07-04 01:06:48 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/356579,https://static.inaturalist.org/photos/1209968/medium.?1413287352,,footprint,Dog footprint on top of rabbit foot print.,0,0,true,,"Parade ground, Wrights Hill, Wellington",-41.299096411,174.7367258645,40,,,false,,"",Dog,Canis familiaris,Domestic Dog,Mammalia,47144
958630,2011-08-15,2011-08-15,,Auckland,16490,tony_wills,2013-04-09 20:56:37 UTC,2016-08-24 02:36:04 UTC,research,CC-BY,http://naturewatch.org.nz/observations/356580,https://static.inaturalist.org/photos/1209969/medium.?1413287351,,footprint,Foot prints of two rabbits sitting facing opposite directions.,1,0,false,,"Skyline track, Karori, Wellington",-41.2798355418,174.7240020719,200,,open,false,,"",European Rabbit,Oryctolagus cuniculus,European Rabbit,Mammalia,43151
958634,2011-08-16,2011-08-16,,Auckland,16490,tony_wills,2013-04-09 21:30:54 UTC,2020-09-25 04:46:27 UTC,needs_id,CC-BY,http://naturewatch.org.nz/observations/356584,https://static.inaturalist.org/photos/1209973/medium.?1413287362,,footprint,"Bird footprints in snow, probably a blackbird.",1,0,false,,"Outer boundary fenceline track, Zealandia, Wellington",-41.3011203012,174.7374415398,50,,,false,,"",Perching Birds,Passeriformes,Perching Birds,Aves,7251
958636,2011-08-16,2011-08-16,,Auckland,16490,tony_wills,2013-04-09 21:44:31 UTC,2016-08-24 02:36:13 UTC,research,CC-BY,http://naturewatch.org.nz/observations/356586,https://static.inaturalist.org/photos/1209975/medium.?1413287365,,footprint,"Rabbit moving at moderate speed tracks in snow, bounding gait: putting one front foot down after the other.",1,0,false,,"Parade ground, Wrights Hill, Wellington",-41.2995800273,174.7365112878,20,,open,false,,"",European Rabbit,Oryctolagus cuniculus,European Rabbit,Mammalia,43151
958640,2011-08-16,2011-08-16,,Auckland,16490,tony_wills,2013-04-09 22:54:46 UTC,2016-08-24 04:55:27 UTC,research,CC-BY,http://naturewatch.org.nz/observations/356590,https://static.inaturalist.org/photos/1209980/medium.?1413287375,,footprint,"Footprints of rabbit traveling in a hopping gait, both front feet hitting the ground together.",1,0,false,,"Parade ground, Wrights Hill, Wellington",-41.298745787,174.7363771774,15,,open,false,,"",European Rabbit,Oryctolagus cuniculus,European Rabbit,Mammalia,43151
958732,2013-04-10,2013-04-10,,Auckland,58045,kristine,2013-04-11 11:51:51 UTC,2017-02-25 05:36:53 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/356684,https://static.inaturalist.org/photos/1210061/medium.?1413287534,,"",Hedgehog footprint observed in my tracking tunnel outside Centennial 3 at Lincoln University.,1,0,true,,Lincoln University christchurch,-43.6446257,172.4689832,1129,,,false,,,Hedgehogs & Gymnures,Eulipotyphla,"Shrews, Moles, Hedgehogs, and Allies",Mammalia,533971
958797,2013-04-12,2013-04-12,,Auckland,16490,tony_wills,2013-04-12 20:12:15 UTC,2017-07-04 01:06:48 UTC,casual,CC-BY,http://naturewatch.org.nz/observations/356754,https://static.inaturalist.org/photos/1210161/medium.?1413287711,,"","Dog footprints on beach, it appears that both the dogs and their owner can't read, or are disinclined to observe notices prohibiting them.",0,0,true,,"Scorching Bay, Wellington",-41.2968415785,174.833914178,10,,,false,,"",Dog,Canis familiaris,Domestic Dog,Mammalia,47144
959133,2013-04-11,2013-04-11,,Auckland,58053,angush,2013-04-17 23:42:49 UTC,2019-08-07 08:59:39 UTC,needs_id,CC-BY,http://naturewatch.org.nz/observations/357097,https://static.inaturalist.org/photos/1210475/medium.?1413288351,,"",Tracking tunnel placed out for five days under trees next to trees. Footprints appear to be rat tracks.,2,0,false,,"stephens road, brookside, leeston, canterbury",-43.703127156,172.320070782,,,open,false,,,Rattus rattus,Rattus,Old World Rats,Mammalia,44540
959153,2013-04-08,2013-04-08,,Auckland,57997,karina-nz,2013-04-18 05:14:01 UTC,2017-07-12 04:34:09 UTC,research,CC-BY,http://naturewatch.org.nz/observations/357119,https://static.inaturalist.org/photos/1210493/medium.?1413288393,,"","Tracking tunnel baited with smooth peanut butter. Left out in garden for three nights.

7th April- No footprints
8th April- Hedgehog footprints
9th April- No extra footprints",1,0,false,,"lincoln, nz",-43.6893236985,172.5106845521,,,,false,,,West European Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
959538,2013-04-16,2013-04-16,,Auckland,58034,jessicaw-nz,2013-04-19 21:28:30 UTC,2017-07-12 04:34:05 UTC,research,CC-BY,http://naturewatch.org.nz/observations/357512,https://static.inaturalist.org/photos/1210600/medium.?1413288609,,"","Actually saw the hedgehog in the trap, but it also left footprints to, not to sure if it was just the one or multiple, but judging from the amount of prints left i would say there way quite a few hedgehogs.",1,0,false,,144 plaskett road,-43.3334168653,172.5603871381,,,,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
960462,2013-04-12,2013-04-12,,Wellington,58025,karenkb14,2013-04-25 04:18:40 UTC,2017-07-12 04:33:54 UTC,research,CC-BY,http://naturewatch.org.nz/observations/358477,https://static.inaturalist.org/photos/1211405/medium.?1413290374,,"",Set out tracking tunnel next to my home at Farm Road and found footprints from two mammals (mouse and hedgehog),1,0,false,,"Lincoln University, Canterbury",-43.6455573435,172.4617734222,98,,,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
960883,2013-04-26,2013-04-26,,Auckland,58023,zhanh2,2013-04-27 11:49:05 UTC,2018-11-15 02:53:08 UTC,needs_id,CC-BY,http://naturewatch.org.nz/observations/358929,https://static.inaturalist.org/photos/1211783/medium.?1413291231,,"backyard, tracking tunnel, hedgehog, Mice","The tracking tunnel was placed beside of backyard fance under some tree canopy for 5 days period. Many peanut footprint leaved in the white paper by some mice, and are likely to have one juvenile hedgehog footprint on it, cause hedgehog's footprint are significant bigger than mices.
See the picture shows. The other side of paper was the same footprint, so not upload it.",1,0,false,,7 oakley cres christchurch,-43.5544887,172.5376117,185,,,false,,,Typical Old World Mice,Mus musculus,House Mouse,Mammalia,44705
960951,2013-04-25,2013-04-25,,Auckland,58012,helene_kirpensteijn,2013-04-28 01:55:43 UTC,2017-07-12 04:33:37 UTC,research,CC-BY,http://naturewatch.org.nz/observations/358998,https://static.inaturalist.org/photos/1211841/medium.?1413291342,,"","The tunnel was placed on grass beside a relatively young surburban garden for a duration of four days. Peanut butter was placed inside the tunnel as bait. 

The footpirnts left in the tunnel inicate that of a hedgehog. The footprints are quite messy and by the looks of it there was more than one Hedgehog.",2,0,false,,"25 ashgrove court, Lincoln, New Zealand",-43.645018,172.4858222,185,,,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
